cnpj;ano;num_parceria;nm_orgao_entidade_parceira;nm_posicao_estrutura_adm;tp_ente_federado;tp_fonte_recursos;tp_instrumento_parceria;dt_publicacao;vl_recursos_previstos;vl_recursos_repassados;num_beneficiarios;dt_inicio_atividades;dt_fim_atividades;tx_objetivo_parceria
51.642.288/0001-39;2011;114750;Prefeitura Municipal de Cubatão;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;29/07/2011;58.374,00;58.374,00;18;31/12/2007;31/12/2012;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
51.642.288/0001-39;2011;114750;Governo do Estado de São Paulo;Órgão Público do Poder Executivo;Estadual;Estadual;Subvenção Pública Estadual;29/07/2011;6.000,00;5.000,00;18;31/12/2007;31/12/2012;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
51.642.288/0001-39;2011;114750;Governo Federal;Órgão Público do Poder Executivo;Federal;Federal;Subvenção Pública Federal;29/07/2011;6.000,00;5.000,00;18;31/12/2007;31/12/2012;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
55.674.782/0001-36;2010;82633;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;569.529,97;569.529,97;55;01/01/2010;31/12/2010;Atendimento mensal de cinquenta e cinco portadores da Síndrome de Kanner (Autismo), nas áreas de pedagogia, educação física, fonoaudiologia, psicologia e serviço social.
64.042.740/0001-73;2010;84168;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;24/12/2009;817.329,12;817.329,12;94;01/01/2010;31/12/2010;Prestar atendimento educacional especial a pessoas com defici?ncias m?ltiplas e autismo.
64.042.740/0001-73;2010;84168;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;01/01/2009;83.142,24;83.142,24;94;01/01/2010;31/12/2010;Prestar atentimento gratuito à pessoas com multiplas deficiências e autismo
58.250.267/0001-17;2010;85561;SECRETARIA DA EDUCAÇÃO DE SANTOS;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;08/03/1995;280.085,90;280.085,90;120;31/01/2010;17/12/2010;Atendimento às crianças na faixa etária de 3 até 6 anos em período integral para desenvolvimento de trabalhos educacionais relacionados a creche e escola de educação infantil.
52.246.451/0001-07;2010;85878;Secretaria Municipal da Assistência Social;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;21/09/2010;196.000,00;145.268,84;20;21/01/2010;20/12/2010;Este convênio tem por objeto o estabelecimento de parceria para a manutenção de serviço de antendimento a idosos em regime de abrigo.
58.269.515/0001-71;2010;86764;Prefeitura Municipal de Santos/ Secretaria Municipal  de Educação;Órgão Público do Poder Executivo;Municipal;Municipal;Subvenção;14/02/2010;606.398,40;606.398,40;290;03/01/2010;30/12/2010;Tem por objetivo o estabelecimento de uma parceria  com o  municipio  por intermedio da Secretaria Municipal de Educação e a Entidade,  para atendimento gratuito em  creche , pré - escola e educação integral, visando o desenvolvimento sócio- educativo das crianças e adolescentes residentes no  municipio.
58.269.515/0001-71;2010;86764;Prefeitura Municipal de Santos - Secretaria de Assistencia Social e Desenvolvimento Social  Estado;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;23/02/2010;90.000,00;76.772,40;90;03/01/2010;30/12/2010;Constitui o objeto deste convênio  a transferencia de recursos financeiro FMAS do municipio destinado a execução descentralizada, do programa Estadual de Proteção Social Basica, e especial, apoiado pelo estado de Sao Paulo, por sua Secretaria Estadual de Assistencia e Desenvolvimento Social a ser executado diretamente pela entidade consuante o Plano de Trabalho composto por Planilhas expecificas contidas no Plano Municipal de Assistencia, parte integrante deste ajuste, independente de transição, constituindo seu anexo , devidamente aprovado pelo conselho MUnicipal de Assitencia Social
58.269.515/0001-71;2010;86764;Prefeitura Municipal de Santos - Secretaria  de Assitencia Social - Federal;Órgão Público do Poder Executivo;Municipal;Municipal;Contrapartida Municipal - Federal;20/02/2009;7.600,00;7.600,00;60;03/01/2010;30/03/2010;Constitui o objeto deste convênio o desenvolvimento pela entidade dos programas assistenciais, compreendidos na area de atendimento a familia, observado os principios, objetivos, diretrizes da lei federal n° 8742, de 7 de dezembro de 1993, lei organica da assistencia social, e na conformidade da politica Municipal, de Assistencia Social, que recebera recursos do Fundo Municipal de Assistencia Social, aprovados aos 5/06/2007, pelo conselho Municipal da assistencia Social, que constitue parte instrumento deste convênio.
58.269.515/0001-71;2010;86764;Petróleo Brasileiro S.A - Petrobrás;Sociedade de Economia Mista;Federal;Federal;Patrocinio;12/08/2009;50.000,00;30.000,00;53;03/01/2010;29/12/2010;O presente contrato, tem por objeto o Patrocinio, pela PETROBRÁS, ao projeto Cozinhando com Saber, realizado pelo patrocinado.
58.269.515/0001-71;2010;86764;Prefeitura Municipal de Santos /SEcretaria de Assistencia Social Estadual;Órgão Público do Poder Executivo;Municipal;Estadual;Convênio;20/02/2009;40.520,00;4.210,00;90;03/01/2010;19/02/2010;Constitui o objeto deste convenio a transferencia de recursos financeiros do municipio destinado a execução descentralizada, do programa Estadual de Proteção Social Basica Espec ial, apoiado pelo Estado de São Paulo, por sua Secretaria Estadual de Assistencia e Desenvolvimento Social , a ser execultado diretamente pela Entidade, consuante o Plano de Trabalho composto por planilhas especificas contidas no plano Municipal de Assistencia, parte integrante deste ajuste, independente de transição, constituindo seu anexo devidamente aprovado pelo Conselho Municipal de Assistencia Social.
58.198.524/0001-19;2010;115268;Secretaria Municipal da Saúde;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;24/07/2010;40.565.288,58;40.565.288,58;-;24/07/2010;30/12/2010;Execução de Serviços de Atenção à Saúde, a nível Ambulatorial e Hospitalar ao Sistema Único de Saúde - SUS.
58.198.524/0001-19;2010;115268;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;26/09/2009;1.049.999,94;993.605,29;-;26/09/2009;30/06/2010;Custeio destinado à manutenção da Instituição para execução de serviços com qualidade e presteza a população do SUS.
58.198.524/0001-19;2010;115268;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;04/01/2008;200.000,00;21.367,08;-;04/01/2008;07/07/2009;Atender despesas de custeio para reforma da UTI Neonatal.
58.198.524/0001-19;2010;115268;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;01/03/2009;300.000,00;10.675,54;-;01/03/2009;30/09/2010;Atender despesas de custeio/aquisição de Pastilha de Cobalto.
58.198.524/0001-19;2010;115268;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;04/03/2010;1.400.000,04;928.829,77;-;30/06/2010;30/12/2010;Recursos destinados ao Programa Pro-Santa Casa 2.
58.198.524/0001-19;2010;115268;Ministério da Saúde (União);Órgão Público do Poder Executivo;Federal;Federal;Convênio;15/01/2009;120.000,00;12.000,00;-;15/04/2009;16/12/2009;Aquisição de Equipamentos e Material Permanente para Unidade de Atenção Especializada em Saúde.
58.198.524/0001-19;2010;115268;Ministério da Saúde (União);Órgão Público do Poder Executivo;Federal;Federal;Convênio;27/07/2008;180.000,00;18.445,08;-;12/11/2008;16/12/2009;Aquisição de Equipamentos e Material Permanente para Unidade de Atenção Especializada em Saúde.
58.198.524/0001-19;2010;115268;Secretaria do Estado;-;Estadual;Estadual;Contribuição de Solidariedade;12/02/2010;259.651,50;259.651,50;-;12/02/2010;30/12/2010;Arrecadação da Contribuição de Solidariedade às Santas Casas de Misericórdia de Santos e Regiões.
58.198.524/0001-19;2010;115268;Secretaria Estadual da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;02/07/2010;943.333,60;158.633,36;-;30/07/2010;30/12/2010;Recurso destinado a aquisição de medicamentos, insumos hospitalares, higiene, gêneros de informática e/ou folha de pagamento.
58.198.524/0001-19;2010;115268;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Subvençao;14/07/2010;1.850.000,00;1.850.000,00;-;14/07/2010;30/12/2010;Atender Despesas de Custeio da Entidade.
51.642.288/0001-39;2010;88270;Prefeitura Municipal de Guarujá;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;265.750,00;265.750,00;90;15/03/2004;01/04/2012;Manutenção da creche no atendimento educacional integral de crianças de 1 a 5 anos e 11 meses.
51.642.288/0001-39;2010;88270;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;236.345,90;236.345,90;100;02/01/2008;02/01/2012;Manutenção de creche no atendimento educacional integral de crianças de 1 a 5 anos e 11 meses.
51.642.288/0001-39;2010;88270;Prefeitura Municipal de São Vicente;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;143.261,40;107.446,05;80;24/10/2007;23/10/2010;Manutenção de creche no atendimento educacional integral de crianças de 1 a 5 anos e 11 meses.
51.642.288/0001-39;2010;88270;Prefeitura Municipal de Cubatão;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;25.000,00;25.000,00;25;31/12/2007;30/12/2011;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
51.642.288/0001-39;2010;88270;Governo do Estado de São Paulo;Órgão Público do Poder Executivo;Estadual;Estadual;Subvenção Pública Estadual;-;6.000,00;6.000,00;25;31/12/2007;30/12/2011;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
51.642.288/0001-39;2010;88270;Governo Federal;Órgão Público do Poder Executivo;Federal;Federal;Subvenção Pública Federal;-;6.000,00;6.000,00;25;31/12/2007;30/12/2011;"Atendimento em regime residencial a idosas em condições de desamparo social. Oferecendo atendimento médico, de enfermagem, assistencial, cultural, entre outros; promovendo trabalhos educativos."
71.545.636/0001-67;2010;92167;Governo do Estado de SP;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;13/09/2010;30.000,00;15.000,00;150;25/09/2010;24/09/2010;Facilitar a realização do projeto Paz na Ponta do no Giz, beneficiando crianças moradoras dos cortiços de Santos região do Mercado Municipal de Santos.
58.207.572/0001-26;2010;93282;Secretaria de Estado da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;24/06/2010;1.157.142,00;629.399,23;45588;31/03/2010;29/06/2011;"Execução de atividades de atendimento para hemodinâmica, para o Centro de Tratamento das Malformações Crânio Faciais e para Fisioterapia especializada para os pacientes adultos, infantis e neonatos nas unidades de terapia intensiva do Hospital Guilherme Álvaro. Centro de Tratamento das Malformações Craniofaciais ""Mário Covas"" - 6.122 atendimentos. Serviço de Hemodinâmica - Vascular Neurológica e Cardíaca - 1.422 atendimentos. Serviço  de Fisioterapia - UTI ADULTO, PEDIÁTRICA E NEONATAL - 38.044."
58.218.215/0001-63;2012;125471;PREFEITURA MUNICIPAL DE SANTOS;Ministério Público;Municipal;Municipal;Convênio;02/01/2011;108.000,00;108.000,00;20;02/01/2011;01/01/2012;"Constitui objeto deste Convênio o desenvolvimento de atividades destinadas à prestação de serviços sócio assistenciais, compreendido nas áres de Prestação Social, voltado ao cumprimento do plano de trabalho da Entidades, consoante os objetivos da Assitência Social , dentro dos princípios e diretrizes da Lei Federal nº 8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistência Social da Política Nacional de Assistência Social - Sistema Único de Assistencia Social, de acordo com o cronograma físico-financeiro, mediante repasse de verbas oriundas do Fundo Municipal de Assistência Social, compreendendo a receita proviniente de : Recursos Federal Valor de R$ 76.350,00; Estadual Valor de R$ 16.380,0;Co-Financiamento R$ 15.270,0.-Convênio nº 53/2013 - Processo nº 123865/2012-32"
58.218.215/0001-63;2012;125471;Prefeitura Municipal de Santos;Empresa Pública;Municipal;Municipal;Convênio;02/01/2011;932.291,36;932.291,36;428;02/01/2011;01/01/2012;Tem pos objetivo o estabelecimento de uma parceria entre o Município, por intermédio da Secretaria  Municipal de Eduacação, e a Entidade, para atendimento gratuíto em Creche, Pré Escola e Educação Integrada, visando ao desenvolvimento sócio-educativo das crianças eaolecentes residentes no Município de Santos/SPConvênio 44/2013 - Lei 2.742 de 23/12/2010..
58.167.032/0001-66;2007;96999;prefeitura municipal de santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;01/01/2007;307.597,12;307.597,12;160;01/01/2007;31/12/2007;Estabelece uma parceria entre o municipio, por intermedio da secretaria Municipal de Educação, e a Entidade, para o atendimento gratuito em creche, pré escola e educação integral, visando o desenvolvimento sócio educativo das crianças e adolescentes residentes no municipio.
58.167.032/0001-66;2007;96999;prefeitura municipal de santos;Órgão Público do Poder Executivo;Federal;Federal;Convênio;01/01/2007;30.920,00;30.920,00;60;01/01/2007;31/12/2007;Constitui objeto deste convênio o desenvolvimento de atividades destinadas à prestação de serviços socioassistenciais, compreendidos nas áreas da Proteção Social cumprindo o plano de trabalho da Entidade, consoante os objetivos da Assistencia Social, dentro dos principios e diretrizes da Lei Federal nº 8742, de 07 de dezembro de 1993 - Lei Orgânica da Assistencia Social da Politica Nacional de Assistencia Social. -  Sistema Unico de Assistencia Social , e seu cronograma fisico financeiro, mediante repasse de verbas oriundas do Fundo Municipal de Assistencia Social , com receita proveniente do Governo Federal.
58.167.032/0001-66;2007;96999;Prefeitura Municipal de Santos;Órgão Público do Poder Executivo;Federal;Federal;Convênio;01/01/2007;78.986,21;78.986,21;50;01/01/2007;31/12/2007;Atender jovens do período subsequente o da escola para realizar uma atividade, em que pudesse tirar esses jovens de situações negligentes e vulnerabilidade social.
58.198.128/0001-91;2007;18388;secretaria de educação;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;13/02/2007;849.365,46;849.365,46;160;04/02/2007;13/12/2007;atendimento  especializado  à crianças e adolescentes com deficiência mental e ou distúrbios de aprendizagem
58.198.128/0001-91;2007;18388;Secretaria de Educação;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;31/05/2007;283.121,82;283.121,82;160;04/02/2007;13/12/2007;Atendimento especializado à crianças e adolescentes com deficiente mental e ou disturbio de aprendizagem
58.198.128/0001-91;2007;18388;Fundo municipal de direitos da criança e do adolescente;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;04/04/2007;142.240,00;117.021,95;360;24/04/2007;30/12/2007;Atendimento  na àrea de avaliação e diagnóstico à crianças e adolescentes com distúrbios de aprendizagem  associados ou não  a deficiência mental.
58.198.128/0001-91;2007;18388;MEC-FNDE;Órgão Público do Poder Executivo;Federal;Federal;Contrato Administrativo;-;5.862,00;5.862,00;160;04/02/2007;13/12/2007;Programa Dinheiro Direto na Escola  com recursos destinados à custeio e capital
58.198.128/0001-91;2007;18388;MEC-FNDE;Órgão Público do Poder Executivo;Federal;Federal;Contrato Administrativo;-;4.522,50;4.522,50;160;04/02/2007;13/12/2007;PROGRAMA DE ATENDIMENTO DE EDUCAÇÃO ESPECIAL À PESSOA PORTADORA DE DEFICIÊNCIA
58.198.128/0001-91;2007;18388;FUNDO MUNICIPAL DE ASSISTÊNCIA SOACIAL;Órgão Público do Poder Executivo;Municipal;Federal;Convênio;23/02/2007;32.400,00;32.400,00;160;04/02/2007;13/12/2007;REPASSE DE VERBAS DO MINISTÉRIO DO DESENVOLVIMENTO SOCIAL E DE COMBATE A FOME  PARA OS PROGRAMAS DE PROTEÇÃO SOCIAL ESPECIAL
58.232.521/0001-54;2011;98919;pETROBRAS;Sociedade de Economia Mista;Federal;-;Contrato de Gestão;12/08/2009;50.000,00;10.000,00;120;15/11/2009;12/02/2011;Qualificação Profissional de 120 trabalhadoras domesticas
58.198.128/0001-91;2011;98970;secretaria de educação;Órgão Público do Poder Executivo;Municipal;Municipal;subvenção;14/01/2010;1.434.310,30;1.434.310,30;180;06/02/2011;14/12/2011;Atendimento  especializado  à crianças e adolescentes com deficiência  intelectual e ou distúrbios de aprendizagem
58.198.128/0001-91;2011;98970;Secretaria de Saúde;Órgão Público do Poder Executivo;Municipal;Municipal;subvenção;26/08/2010;219.636,75;219.636,75;440;31/01/2011;28/12/2011;Atendimento especializado para avaliação e diagnóstico e atendimento terapeutico à crianças e adolescentes com  distúrbios de aprendizagem associados ou não a deficiência mental.
58.198.128/0001-91;2011;98970;MEC-FNDE;Órgão Público do Poder Executivo;Federal;Federal;Contrato Administrativo;-;7.422,00;7.422,00;180;06/02/2011;14/12/2011;Programa Dinheiro Direto na Escola  com recursos destinados à custeio e capital
58.198.128/0001-91;2011;98970;FUNDO MUNICIPAL DE ASSISTÊNCIA SOACIAL;Órgão Público do Poder Executivo;Municipal;Federal;Convênio;03/01/2010;49.646,54;49.646,54;180;06/02/2011;14/12/2011;REPASSE DE VERBAS DO MINISTÉRIO DO DESENVOLVIMENTO SOCIAL E DE COMBATE A FOME  PARA OS PROGRAMAS DE PROTEÇÃO SOCIAL ESPECIAL
58.198.128/0001-91;2011;98970;Secretaria Estadual de Assistência Social;Órgão Público do Poder Executivo;Estadual;Estadual;verba parlamentar;29/09/2010;30.000,00;30.000,00;180;06/02/2011;14/12/2011;verba parlamentar direcionada para aquisição de equipamentos pedagogicos e mobiliários para serem utilizados em sala de aula .
58.198.227/0001-73;2011;98993;Secretaria Municipal de Educação de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;SUBVENÇÃO;02/01/2011;1.690.935,41;1.690.935,41;200;06/02/2011;15/12/2011;ATENDIMENTO ESPECIALIZADO NA ÁREA  DE EDUCAÇÃO E REABILITAÇÃO  A PESSOAS  COM DEFICIÊNCIA VISUAL TOTAL E/OU  BAIXA VISÃO
58.198.227/0001-73;2011;98993;Secretaria de Educação de Cubatão;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;03/11/2011;60.000,00;60.000,00;25;06/02/2011;15/12/2011;ATENDIMENTO ESPECIALIZADO NA ÀREA  DE EDUCAÇÃO E REABILITAÇÃO À PESSOAS  COM DEFICIÊNCIA VISUAL TOTAL E/OU  BAIXA VISÃO
58.198.227/0001-73;2011;98993;Mec /FNDE / PDDE;Órgão Público do Poder Executivo;Federal;Federal;Convênio;-;7.488,00;7.488,00;200;06/02/2011;15/12/2011;Programa Dinheiro Direto na Escola -MEC/FNDE com recursos destinados à custeio e capital  dos programas oferecidos à reabilitação  dos deficientes visuais.
58.198.227/0001-73;2011;98993;INSS;Órgão Público do Poder Executivo;Federal;Federal;isenção de cota patronal;-;444.756,29;444.756,29;200;06/02/2011;15/12/2011;Isenção de cota patronal
58.198.227/0001-73;2011;98993;Secretaria de Desenvolvimento Social de SP;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;30/10/2011;50.000,00;50.000,00;200;06/02/2011;15/12/2011;Verba  parlamentar   para compra de equipamentos diretamente relacionados aos serviços desenvolvidos aos usuários.
58.198.227/0001-73;2011;98993;Secretaria do Desenvolvimento Social de SP;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;02/02/2011;99.946,50;99.946,50;200;06/02/2011;15/12/2011;Verba  parlamentar   para compra de equipamentos diretamente relacionados aos serviços desenvolvidos aos usuários.
58.198.227/0001-73;2011;98993;Secretaria de Educação  Municipal de Guarujá;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;31/01/2011;108.000,00;108.000,00;200;06/02/2011;15/12/2011;ATENDIMENTO ESPECIALIZADO NA ÁREA  DE EDUCAÇÃO E REABILITAÇÃO À PESSOAS  COM DEFICIÊNCIA VISUAL TOTAL E/OU  BAIXA VISÃO
58.225.905/0001-40;2011;99175;SEDUC SECRETARIA DA EDUCAÇÃO;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;03/01/2010;997.253,52;990.618,78;423;03/01/2010;30/12/2010;Viabilizar  os projetos criados pela Entidade e manter os que já são  concretizados, como o Centro de Convivência
58.225.905/0001-40;2011;99175;SEAS SECRETARIA ASSISTÊNCIA SOCIAL;Órgão Público do Poder Executivo;Federal;Federal;Convênio;03/01/2010;6.362,50;6.362,50;16;03/01/2010;30/12/2010;Atender os meninos trabalhando na preservação de seus direitos conforme ECA, fortalecendo o vínculo familiar e proporcionar a sua autonomia social.
58.225.905/0001-40;2011;99175;SEAS SECRETARIA  ASSISTÊNCIA SOCIAL;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;03/01/2010;86.400,00;82.582,50;16;03/01/2010;30/12/2010;Atender os meninos trabalhando na preservação de seus direitos conforme o ECA, fortalecenhdo o vínculo familiar e proporcionar a sua autonomia social.
58.225.905/0001-40;2011;99175;Secretaria Estado Desenvolvimento Social;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;21/11/2011;29.685,04;29.685,04;16;15/03/2012;15/03/2012;Abrigo
60.015.070/0001-45;2011;99354;Prefeitura Municipal de Santos/Secretaria de Educação;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;336.267,98;336.267,98;189;23/01/2011;15/12/2011;Ref. ao Nº de Beneficiários: 165 crianças + 24 funcionários.Resumo do objetivo da Parceria: O presente convênio têm por objetivo o estabelecimento de uma parceria entre o Município e a Entidade, para o atendimento gratuito em Creche, Pré - Escola e Educação Infantil, visando o desenvolvimento sócio - educativo das crianças e adolescentes residentes no município.
58.222.878/0001-51;2011;99711;SEDUC/PMS;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;03/01/2011;792.194,22;760.459,78;320;03/01/2011;31/12/2011;atendimento gratuíto em creche e pré-escola, visando o desenvolvimento sócio educativo das crianças e adolescentes residentes no município.
58.222.878/0001-51;2011;99711;P.M.DE SANTOS / FEAS;Órgão Público do Poder Executivo;Federal;Municipal;Convênio;03/01/2011;27.000,00;27.000,00;200;03/01/2011;31/12/2011;DESENVOLVIMENTO PELA ENTIDADE DOS PROGRAMAS ASSISTENCIAIS, COMPREENDIDOS NA ÁREA DE SEGMENTO PRATO DE SOPA.
58.222.878/0001-51;2011;99711;P.M.RIBEIRÃO PIRES;Autarquia;Municipal;Municipal;Convênio;08/10/2010;158.760,00;79.380,00;60;15/04/2010;14/04/2012;EXECUÇÃO DE PROGRAMAS , PROJETOS E SERVIÇOS ASSISTENCIAIS , VOCACIONANDO AO ATENDIMENTO  DA POPULAÇÃO LOCAL, NO SEGMENTO CRIANÇA EM REGIME DE CRECHE.
64.715.899/0001-01;2011;99990;Governo Estadual;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;02/01/2011;57.000,00;59.750,00;1020;02/01/2011;30/12/2011;A parceria foi realizada para possibilitar o desenvolvimento de programas sociais para os usuarios  que a entidade atende.Não há previsão de termino desta atividadeSobre o valor utilizado R$7.500,00  foi referente a verba de 2010 recebida em 2011PUBLICAÇÃO d.o 22/02 CONVENIO 063/2011
64.715.899/0001-01;2011;99990;Secretaria Municipal de Educação- Prefeitura Municipal de santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;02/01/2011;373.028,40;373.028,40;135;02/01/2011;30/12/2011;Desenvolver serviços relacionados a Educação Infantil , Creche  e  CECON ,não há previsão de termino  desta atividadeobs. Edital D.O 23/02 CONVENIO   086/2011
64.715.899/0001-01;2011;99990;GOVERNO  ESTADUAL   VERBA PARLAMENTAR;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;20/11/2011;35.770,00;35.770,00;1020;01/01/2012;30/12/2012;Verba Adquirida: 7 cadeiras fixas, 7 cadeiras de manicure, 8 cadeiras giratorias, 80 cadeiras universitaria, 1 ar condicionado, 1 gravador, 1 maquina fotografica, 1 filmadora ,1 projetor,1 notebbock 1 armario de aço
55.674.980/0001-08;2011;100128;FNAS;Empresa Pública;Federal;Federal;Convênio;25/01/2010;6.362,50;6.362,50;260;01/01/2009;31/12/2010;Convênio para abrigo de crianças e família.**72 (acolhimento institucional) crianças beneficiadas/ano.35 crianças(creche noturna (Unidade II)108 cçs e jovens - (Unidade II) 45 famílias - Unidade II - Reconstruindo a Família.
55.674.980/0001-08;2011;100128;Estado;Empresa Pública;Estadual;Estadual;Convênio;25/01/2011;271.264,50;271.264,50;260;01/01/2011;31/12/2011;Trabalho com Abrigo e as famílias.72 (abrigo) crianças beneficiadas.35 crianças(creche noturna (Unidade II)108 cçs e jovens - (Unidade II)45 famílias - Unidade II - Reconstruindo a Família.
55.674.980/0001-08;2011;100128;Municipal;Empresa Pública;Municipal;Municipal;Convênio;25/01/2010;77.168,00;77.168,00;260;01/01/2011;31/12/2011;Trabalho (abrigo e famílias)**72 (abrigo) crianças beneficiadas.35 crianças(creche noturna (Unidade II)108 cçs e jovens - (Unidade II)45 famílias - Unidade II - Reconstruindo a Família.
55.674.980/0001-08;2011;100128;SEDS;Órgão Público do Poder Executivo;Estadual;Estadual;verba Parlamentar SEDS-Projeto Acompanhamento Escolar;01/09/2011;46.485,91;46.485,91;26;01/09/2011;30/04/2012;Compra de uma Perua Kombi, marca VW, para transporte das crianças e adolescentes ao médico, escola, passeios e também para coletar doações.
55.674.980/0001-08;2011;100128;Petrobrás;Empresa Pública;Federal;Federal;Projeto Jovem Aprendiz;31/05/2010;336.761,25;336.761,25;20;31/05/2010;31/05/2012;Projeto Jovem aprendiz, parceria Casa Vó Benedita- Petrobrás e SENAI, para 20 jovens, período 2 anos.
55.674.980/0001-08;2011;100128;Fundação Volkswagen do Brasil;Sociedade de Economia Mista;Estadual;Estadual;"Projeto ""Acompanhamento Escolar""";01/10/2011;30.000,00;30.000,00;20;01/09/2011;30/04/2012;Projeto - espaço montado para reforço escolar das crianças que se encontram em acolhimento institucional.
46.781.142/0001-34;2011;100372;Prefeitura Municipal de Santos;Autarquia;Municipal;Municipal;Convênio;25/02/2012;266.484,60;266.484,60;32;01/01/2011;31/12/2011;Pagar a remuneração de alguns alguns profissionais, tais como, auxiliar de enfermagem, médico, fisioterapeuta, enfermeira.
58.218.207/0001-17;2011;116448;SMS - Secretaria Municipal de Saúde de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;238.227,00;238.227,00;270;01/01/2011;31/12/2011;Pagamento de Salários.
58.218.207/0001-17;2011;116448;Secretaria Estadual de Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;-;20.000,00;20.000,00;270;01/01/2011;31/12/2011;Custeio das Despesas
58.218.207/0001-17;2011;116448;Prefeitura Municipal de São Vicente;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;120.000,00;120.000,00;270;01/01/2011;31/01/2011;Pagamento de Funcionários
58.218.207/0001-17;2011;116448;Prefeitura Municipal de Praia Grande;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;60.000,00;60.000,00;270;01/01/2011;31/12/2011;Custeio de Despesas.
58.218.207/0001-17;2011;116448;Secretaria Municipal de Saúde de Santos;Órgão Público do Poder Executivo;Municipal;Municipal;Convênio;-;198.706,80;198.706,80;270;24/05/2011;31/12/2011;Prestação de serviços de saúde ambulatoriais complementares do Sistema Único de Saúde.
58.207.572/0001-26;2011;101058;Secretaria de Estado da Saúde;Órgão Público do Poder Executivo;Estadual;Estadual;Convênio;24/06/2010;1.735.713,00;1.888.831,94;162088;31/03/2010;30/12/2012;"Execução de atividades de atendimento para hemodinâmica, para o Centro de Tratamento das Malformações Crânio Faciais e para Fisioterapia especializada para os pacientes adultos, infantis e neonatos nas unidades de terapia intensiva do Hospital Guilherme Álvaro. Centro de Tratamento das Malformações Craniofaciais ""Mário Covas"" - 19.683 atendimentos. Serviço de Hemodinâmica - Vascular Neurológica e Cardíaca - 1986 atendimentos. Serviço  de Fisioterapia - UTI ADULTO, PEDIÁTRICA E NEONATAL - 140.419"
